Thailand;THA;GDP per capita (current US$);NY.GDP.PCAP.CD;5725,52802835463;5688,85335397884;7099,77650081458
Tajikistan;TJK;GDP per capita (current US$);NY.GDP.PCAP.CD;952,452819695469;956,916310930656;834,288404578801
Turkmenistan;TKM;GDP per capita (current US$);NY.GDP.PCAP.CD;6053,8748468749;5759,497903834;6125,05169712085
Latin America & the Caribbean (IDA & IBRD countries);TLA;GDP per capita (current US$);NY.GDP.PCAP.CD;10277,9055625547;8617,55291183431;8877,72299219367
Timor-Leste;TLS;GDP per capita (current US$);NY.GDP.PCAP.CD;1022,61903188429;1319,59297370991;1219,46598597604
Middle East & North Africa (IDA & IBRD countries);TMN;GDP per capita (current US$);NY.GDP.PCAP.CD;4927,28576533117;3809,84668165081;3684,084605003
Tonga;TON;GDP per capita (current US$);NY.GDP.PCAP.CD;4384,17058321549;4123,90323993332;4638,89774268789
South Asia (IDA & IBRD);TSA;GDP per capita (current US$);NY.GDP.PCAP.CD;1352,07296472777;1528,46685971348;1907,38178097978
Sub-Saharan Africa (IDA & IBRD countries);TSS;GDP per capita (current US$);NY.GDP.PCAP.CD;1791,52362904208;1628,91285742916;1606,1313576289
Trinidad and Tobago;TTO;GDP per capita (current US$);NY.GDP.PCAP.CD;20472,3574298508;20024,754663902;18076,3565550233
Tunisia;TUN;GDP per capita (current US$);NY.GDP.PCAP.CD;4297,26782454273;4014,94773686432;3628,10366464236
Turkiye;TUR;GDP per capita (current US$);NY.GDP.PCAP.CD;11713,2849831139;11049,9951100942;9568,83506330228
Tuvalu;TUV;GDP per capita (current US$);NY.GDP.PCAP.CD;3598,46163091053;3357,83417700071;4466,12034928245
Tanzania;TZA;GDP per capita (current US$);NY.GDP.PCAP.CD;861,969909667969;939,127319335938;1023,10626220703
Uganda;UGA;GDP per capita (current US$);NY.GDP.PCAP.CD;795,222867553127;862,934610355811;792,16570022814
Ukraine;UKR;GDP per capita (current US$);NY.GDP.PCAP.CD;3951,34228515625;2094,47387695313;3059,0517578125
Upper middle income;UMC;GDP per capita (current US$);NY.GDP.PCAP.CD;7116,07953497976;7359,58786997586;8473,68198859219
Uruguay;URY;GDP per capita (current US$);NY.GDP.PCAP.CD;16259,5940814256;17125,9016800298;19249,9401532664
United States;USA;GDP per capita (current US$);NY.GDP.PCAP.CD;51784,4114692048;57040,2082136605;63201,0458483771
Uzbekistan;UZB;GDP per capita (current US$);NY.GDP.PCAP.CD;2307,34649117185;2803,19018021751;1813,08530813664
St. Vincent and the Grenadines;VCT;GDP per capita (current US$);NY.GDP.PCAP.CD;6713,80768643865;7353,73556054184;8428,12677153069
Venezuela, RB;VEN;GDP per capita (current US$);NY.GDP.PCAP.CD;12901,4171582274;;
British Virgin Islands;VGB;GDP per capita (current US$);NY.GDP.PCAP.CD;;;
Virgin Islands (U.S.);VIR;GDP per capita (current US$);NY.GDP.PCAP.CD;37795,3192590675;34007,3529411765;36663,2087550584
Viet Nam;VNM;GDP per capita (current US$);NY.GDP.PCAP.CD;2185,11767654291;2577,56885340113;3222,31003125366
Vanuatu;VUT;GDP per capita (current US$);NY.GDP.PCAP.CD;3004,78416664293;2746,59171880997;3206,68930842127
World;WLD;GDP per capita (current US$);NY.GDP.PCAP.CD;10550,1381274389;10142,1434788123;11288,8842617304
Samoa;WSM;GDP per capita (current US$);NY.GDP.PCAP.CD;3934,60320799981;4084,36083819933;4231,81409469194
Kosovo;XKX;GDP per capita (current US$);NY.GDP.PCAP.CD;3410,65550749316;3520,62850699375;4384,18624084947
Yemen, Rep.;YEM;GDP per capita (current US$);NY.GDP.PCAP.CD;1245,05068272078;1362,17379435676;633,887206000087
South Africa;ZAF;GDP per capita (current US$);NY.GDP.PCAP.CD;8076,97678479741;6112,27382485974;6914,1780318076
Zambia;ZMB;GDP per capita (current US$);NY.GDP.PCAP.CD;1710,05061343728;1295,87788680068;1463,89997855593
Zimbabwe;ZWE;GDP per capita (current US$);NY.GDP.PCAP.CD;1238,60109002194;1386,42284717709;2271,8533351306
